batch_num,episode_end,episodes_range,global_step,mean_return,mean_distance,mean_survival,success_rate
84,1680,1661-1680,1507328,-4.495008704964453,5.945887962078278,880.6,0.0
85,1700,1681-1700,1507328,-6.001211515668364,5.346130587481065,650.55,0.0
86,1720,1701-1720,1507328,-6.013942235936709,5.604446363819252,740.65,0.0
87,1740,1721-1740,1572864,-6.010199400380277,5.8950926773362,803.1,0.0
88,1760,1741-1760,1572864,-7.503935632792837,4.081663075017337,627.5,0.0
89,1780,1761-1780,1572864,-3.9972510954409657,6.584342754702402,795.3,0.0
90,1800,1781-1800,1572864,-4.485467415752369,5.976234736011113,822.75,0.0
91,1820,1801-1820,1638400,-5.48645407938017,5.517129181074791,737.1,0.0
92,1840,1821-1840,1638400,-5.9965306744953875,6.096136026666122,741.5,0.0
93,1860,1841-1860,1638400,-3.993723543318837,5.613187572094789,819.7,0.0
94,1880,1861-1880,1638400,-3.9766398297120418,4.926987078673688,771.15,0.0
95,1900,1881-1900,1703936,-4.501352472584554,5.495467480065195,824.35,0.0
96,1920,1901-1920,1703936,-2.9823996595917217,5.662032712600606,878.95,0.0
97,1940,1921-1940,1703936,-4.994851173625316,5.737263688242654,803.85,0.0
98,1960,1941-1960,1703936,-4.49737160418126,5.876481103938465,858.5,0.0
99,1980,1961-1980,1769472,-2.997400431120537,7.001470083814269,919.0,0.0
100,2000,1981-2000,1769472,-3.482055311795044,4.964887538657232,823.25,0.0
101,2020,2001-2020,1769472,-1.4849581500209315,6.920503609780106,938.5,0.0
102,2040,2021-2040,1769472,-3.9744256988767526,5.272989006206698,808.75,0.0
103,2060,2041-2060,1835008,-1.9976348549934229,7.496270725748921,970.4,0.0
104,2080,2061-2080,1835008,-0.983854043923138,5.924768886241758,950.5,0.0
105,2100,2081-2100,1835008,-1.0051289175124967,6.604335556243308,985.3,0.0
106,2120,2101-2120,1900544,-2.993977588710392,6.5338393849644705,885.8,0.0
107,2140,2121-2140,1900544,-1.9888690580365318,6.297254891782164,982.3,0.0
108,2160,2141-2160,1900544,-4.983967052508317,7.514952260032542,921.7,0.0
109,2180,2161-2180,1900544,-3.5170755055384895,5.814345163903098,933.95,0.0
110,2200,2181-2200,1966080,-3.494370304580392,6.618849307544148,906.35,0.0
111,2220,2201-2220,1966080,-3.489082856745786,6.723797540263748,917.85,0.0
112,2240,2221-2240,1966080,-2.002180996342495,6.301423200196533,974.8,0.0
113,2260,2241-2260,2031616,-2.007394978586843,7.709416561474194,947.85,0.0
114,2280,2261-2280,2031616,-2.0114389805039536,5.627470627480019,964.6,0.0
115,2300,2281-2300,2031616,-1.984336074586669,6.981923174218285,946.1,0.0
116,2320,2301-2320,2031616,-0.9957534784147585,6.582500872266432,982.3,0.0
117,2340,2321-2340,2097152,-1.5026537809634073,6.167712933909162,975.25,0.0
118,2360,2341-2360,2097152,-2.003014818508727,7.899902607547574,952.0,0.0
119,2380,2361-2380,2097152,-2.9955776801213405,6.316781480198528,974.95,0.0
120,2400,2381-2400,2162688,-3.515896641666277,6.076547908718881,882.2,0.0
121,2420,2401-2420,2162688,-2.5054274458385466,5.24097680898836,791.6,0.0
122,2440,2421-2440,2162688,-2.485228027701452,6.6982944474098405,929.0,0.0
123,2460,2441-2460,2162688,-2.4902465574719184,5.903488641893848,869.85,0.0
124,2480,2461-2480,2228224,-2.4912551558128753,5.907485076994503,876.85,0.0
125,2500,2481-2500,2228224,-2.501206352838007,6.7672082394249085,892.3,0.0
126,2520,2501-2520,2228224,-2.500830889697805,5.059378543115555,835.75,0.0
127,2540,2521-2540,2228224,-4.987612389872508,7.269124290987543,826.4,0.0
128,2560,2541-2560,2293760,-4.99841073358809,4.445681557830094,733.05,0.0
129,2580,2561-2580,2293760,-4.5013303718422195,6.458860298920717,768.7,0.0
130,2600,2581-2600,2293760,-1.9884849235440978,5.770714793748221,940.25,0.0
131,2620,2601-2620,2293760,-2.5088081809843494,6.796326914858223,837.7,0.0
132,2640,2621-2640,2359296,-2.5040801360976714,5.058637091755567,891.9,0.0
133,2660,2641-2660,2359296,-5.008095818387533,6.571188082403507,773.8,0.0
134,2680,2661-2680,2359296,-2.4916512206603327,5.872666460861335,923.45,0.0
135,2700,2681-2700,2424832,-1.9868599732085233,7.116714372986588,985.9,0.0
136,2720,2701-2720,2424832,-1.4559632813044088,7.11331440755319,981.1,0.0
137,2740,2721-2740,2424832,-3.5109954610224543,6.080251452783215,936.95,0.0
138,2760,2741-2760,2424832,-2.4786410927175018,7.075587233163509,965.35,0.0
139,2780,2761-2780,2490368,-3.494684956040627,6.4430303911701685,936.4,0.0
140,2800,2781-2800,2490368,-3.4848833978964393,6.366800055792327,938.6,0.0
141,2820,2801-2820,2490368,-0.9706054697367129,7.485822938542178,981.3,0.0
142,2840,2821-2840,2555904,-1.4927306297412581,5.918877052649303,958.25,0.0
143,2860,2841-2860,2555904,-3.495851481884795,7.161531539096177,963.55,0.0
144,2880,2861-2880,2555904,-4.51111756776503,6.379643096513438,889.6,0.0
145,2900,2881-2900,2555904,-1.5045583365767294,6.289284218833652,992.35,0.0
146,2920,2901-2920,2621440,-2.5348650761046065,6.682925902230013,924.55,0.0
147,2940,2921-2940,2621440,-4.9991960055638724,6.756840174714374,896.9,0.0
148,2960,2941-2960,2621440,-6.501893813138895,7.201016339289237,885.15,0.0
